detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id
2352,366,609967,NA,NA,香酥两吃大虾,0,1.0,89.0,NA,2016-08-11 11:49:00,NA,NA,NA,0,NA,NA,caipu/101002.jpg,1159
2354,366,609961,NA,NA,姜葱炒花蟹,0,1.0,45.0,NA,2016-08-11 11:51:00,NA,NA,NA,0,NA,NA,caipu/102001.jpg,1159
2356,366,606000,NA,NA,"香烤牛排


",0,1.0,55.0,NA,2016-08-11 11:52:00,NA,NA,NA,0,NA,NA,caipu/201001.jpg,1159
2358,366,606106,NA,NA,铁板牛肉,0,1.0,66.0,NA,2016-08-11 11:53:00,NA,NA,NA,0,NA,NA,/jsp/pc/images/606106.jpg,1159
2361,366,610003,NA,NA,蒜香包,0,1.0,13.0,NA,2016-08-11 11:54:00,NA,NA,NA,0,NA,NA,caipu/503002.jpg,1159
2360,366,610043,NA,NA,肉丁茄子,0,1.0,39.0,NA,2016-08-11 11:54:00,NA,NA,NA,0,NA,NA,caipu/305002.jpg,1159
2362,366,610011,NA,NA,白饭/大碗,0,1.0,10.0,NA,2016-08-11 11:56:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1159
2901,412,609969,NA,NA,香辣腐乳炒虾,0,1.0,56.0,NA,2016-08-11 11:59:00,NA,NA,NA,0,NA,NA,caipu/101004.jpg,1169
2905,412,609935,NA,NA,山药养生粥,0,1.0,19.0,NA,2016-08-11 12:01:00,NA,NA,NA,0,NA,NA,caipu/602001.jpg,1169
2904,412,609963,NA,NA,盘蟹蒸蛋,0,1.0,55.0,NA,2016-08-11 12:01:00,NA,NA,NA,0,NA,NA,caipu/102003.jpg,1169
2906,412,609943,NA,NA,剁椒鱼头,0,1.0,55.0,NA,2016-08-11 12:03:00,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1169
2907,412,609945,NA,NA,农夫山泉NFC果汁100%橙汁,0,1.0,6.0,NA,2016-08-11 12:04:00,NA,NA,NA,0,NA,NA,caipu/404001.jpg,1169
2908,412,609949,NA,NA,意文柠檬汁 ,0,1.0,13.0,NA,2016-08-11 12:05:00,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1169
2909,412,609950,NA,NA,大蒜苋菜,0,1.0,30.0,NA,2016-08-11 12:07:00,NA,NA,NA,0,NA,NA,caipu/303001.jpg,1169
2910,412,609951,NA,NA,炝炒大白菜,0,1.0,29.0,NA,2016-08-11 12:07:00,NA,NA,NA,0,NA,NA,caipu/303002.jpg,1169
2911,412,609948,NA,NA,露露无糖杏仁露,0,1.0,7.0,NA,2016-08-11 12:07:00,NA,NA,NA,0,NA,NA,caipu/404004.jpg,1169
2246,346,609970,NA,NA,麻辣小龙虾,0,1.0,99.0,NA,2016-08-11 12:10:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1520
2245,346,609960,NA,NA,白胡椒胡萝卜羊肉汤,0,1.0,35.0,NA,2016-08-11 12:10:00,NA,NA,NA,0,NA,NA,caipu/202006.jpg,1520
2249,346,609944,NA,NA,水煮鱼,0,1.0,65.0,NA,2016-08-11 12:11:00,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1520
2252,346,610037,NA,NA,辣炒海带丝,0,1.0,19.0,NA,2016-08-11 12:16:00,NA,NA,NA,0,NA,NA,caipu/105001.jpg,1520
2253,346,609991,NA,NA,"香烤牛排
",0,1.0,55.0,NA,2016-08-11 12:17:00,NA,NA,NA,0,NA,NA,caipu/201001.jpg,1520
2257,346,610051,NA,NA,凉拌萝卜丝,0,1.0,20.0,NA,2016-08-11 12:18:00,NA,NA,NA,0,NA,NA,caipu/301005.jpg,1520
2259,346,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-11 12:18:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1520
2263,346,610021,NA,NA,爆炒鸡翅,0,1.0,56.0,NA,2016-08-11 12:20:00,NA,NA,NA,0,NA,NA,caipu/204004.jpg,1520
2268,346,609939,NA,NA,香菇鸡肉粥,0,1.0,15.0,NA,2016-08-11 12:22:00,NA,NA,NA,0,NA,NA,caipu/602005.jpg,1520
2265,346,610011,NA,NA,白饭/大碗,0,1.0,10.0,NA,2016-08-11 12:22:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1520
2863,409,609943,NA,NA,剁椒鱼头,0,1.0,55.0,NA,2016-08-11 12:55:00,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1108
2382,369,609970,NA,NA,麻辣小龙虾,0,1.0,99.0,NA,2016-08-11 12:56:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1467
2383,369,609946,NA,NA,谷稻小庄 ,0,1.0,38.0,NA,2016-08-11 12:57:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1467
2385,369,609937,NA,NA,冰糖红豆薏米粥,0,1.0,15.0,NA,2016-08-11 12:58:00,NA,NA,NA,0,NA,NA,caipu/602003.jpg,1467
2868,409,609961,NA,NA,姜葱炒花蟹,0,1.0,45.0,NA,2016-08-11 12:58:00,NA,NA,NA,0,NA,NA,caipu/102001.jpg,1108
2384,369,610058,NA,NA,超人气广式肠粉,0,1.0,18.0,NA,2016-08-11 12:58:00,NA,NA,NA,0,NA,NA,caipu/604002.jpg,1467
2865,409,610062,NA,NA,蒜蓉生蚝,0,1.0,49.0,NA,2016-08-11 12:58:00,NA,NA,NA,0,NA,NA,caipu/104001.jpg,1108
2386,369,609973,NA,NA,紫薯面包卷,0,1.0,20.0,NA,2016-08-11 12:59:00,NA,NA,NA,0,NA,NA,caipu/502003.jpg,1467
2871,409,609994,NA,NA,"独家薄荷鲜虾牛肉卷


",0,1.0,45.0,NA,2016-08-11 12:59:00,NA,NA,NA,0,NA,NA,caipu/201004.jpg,1108
2877,409,610020,NA,NA,"泡椒凤爪


",0,1.0,58.0,NA,2016-08-11 12:59:00,NA,NA,NA,0,NA,NA,caipu/204003.jpg,1108
2879,409,610042,NA,NA,五彩豆,0,1.0,29.0,NA,2016-08-11 13:01:00,NA,NA,NA,0,NA,NA,caipu/305001.jpg,1108
2881,409,610017,NA,NA,酸辣藕丁,0,1.0,33.0,NA,2016-08-11 13:01:00,NA,NA,NA,0,NA,NA,caipu/302006.jpg,1108
2878,409,610044,NA,NA,木须豌豆,0,1.0,32.0,NA,2016-08-11 13:01:00,NA,NA,NA,0,NA,NA,caipu/305003.jpg,1108
2883,409,609986,NA,NA,哈尔滨啤酒罐装,0,1.0,7.0,NA,2016-08-11 13:02:00,NA,NA,NA,0,NA,NA,caipu/403001.jpg,1108
2892,409,609988,NA,NA,百威啤酒罐装,0,1.0,6.0,NA,2016-08-11 13:03:00,NA,NA,NA,0,NA,NA,caipu/403003.jpg,1108
2884,409,609944,NA,NA,水煮鱼,0,1.0,65.0,NA,2016-08-11 13:03:00,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1108
2888,409,609946,NA,NA,谷稻小庄 ,0,1.0,38.0,NA,2016-08-11 13:03:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1108
2896,409,609989,NA,NA,青岛啤酒罐装,0,1.0,7.0,NA,2016-08-11 13:04:00,NA,NA,NA,0,NA,NA,caipu/403004.jpg,1108
2900,409,610011,NA,NA,白饭/大碗,0,1.0,10.0,NA,2016-08-11 13:04:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1108
2912,409,609970,NA,NA,麻辣小龙虾,0,1.0,99.0,NA,2016-08-11 13:04:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1108
2914,409,609933,NA,NA,自制猪肉脯,0,1.0,48.0,NA,2016-08-11 13:05:00,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1108
2913,409,610004,NA,NA,南瓜芝士包,0,1.0,10.0,NA,2016-08-11 13:05:00,NA,NA,NA,0,NA,NA,caipu/503003.jpg,1108
2915,409,609935,NA,NA,山药养生粥,0,1.0,19.0,NA,2016-08-11 13:07:00,NA,NA,NA,0,NA,NA,caipu/602001.jpg,1108
2917,409,609975,NA,NA,一品香酥藕,0,1.0,10.0,NA,2016-08-11 13:07:00,NA,NA,NA,0,NA,NA,caipu/502005.jpg,1108
2920,409,610025,NA,NA,番茄蛋汤,0,1.0,25.0,NA,2016-08-11 13:09:00,NA,NA,NA,0,NA,NA,caipu/204008.jpg,1108
1869,298,609942,NA,NA,辣炒鱿鱼,0,1.0,58.0,NA,2016-08-11 13:10:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1098
1873,298,610019,NA,NA,白斩鸡,0,1.0,88.0,NA,2016-08-11 13:11:00,NA,NA,NA,0,NA,NA,caipu/204002.jpg,1098
1875,298,610025,NA,NA,番茄蛋汤,0,1.0,25.0,NA,2016-08-11 13:13:00,NA,NA,NA,0,NA,NA,caipu/204008.jpg,1098
1879,298,609932,NA,NA,爆炒猪肝,0,1.0,68.0,NA,2016-08-11 13:17:00,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1098
1881,298,610048,NA,NA,拌土豆丝,0,1.0,25.0,NA,2016-08-11 13:18:00,NA,NA,NA,0,NA,NA,caipu/301002.jpg,1098
1882,298,610016,NA,NA,五彩藕苗,0,1.0,35.0,NA,2016-08-11 13:18:00,NA,NA,NA,0,NA,NA,caipu/302005.jpg,1098
1880,298,609934,NA,NA,芹菜炒腰花,0,1.0,18.0,NA,2016-08-11 13:18:00,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1098
1883,298,610011,NA,NA,白饭/大碗,0,1.0,10.0,NA,2016-08-11 13:19:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1098
1884,298,609948,NA,NA,露露无糖杏仁露,0,2.0,7.0,NA,2016-08-11 13:20:00,NA,NA,NA,0,NA,NA,caipu/404004.jpg,1098
2625,390,609970,NA,NA,麻辣小龙虾,0,1.0,99.0,NA,2016-08-11 13:28:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1507
2627,390,609995,NA,NA,"党参黄芪炖牛尾


",0,1.0,35.0,NA,2016-08-11 13:28:00,NA,NA,NA,0,NA,NA,caipu/201005.jpg,1507
2629,390,609968,NA,NA,油焖麻辣虾,0,1.0,65.0,NA,2016-08-11 13:30:00,NA,NA,NA,0,NA,NA,caipu/101003.jpg,1507
2634,390,610023,NA,NA,啤酒鸭,0,1.0,48.0,NA,2016-08-11 13:32:00,NA,NA,NA,0,NA,NA,caipu/204006.jpg,1507
2638,390,610029,NA,NA,黄花菜炒木耳,0,1.0,35.0,NA,2016-08-11 13:32:00,NA,NA,NA,0,NA,NA,caipu/304003.jpg,1507
2639,390,610044,NA,NA,木须豌豆,0,1.0,32.0,NA,2016-08-11 13:33:00,NA,NA,NA,0,NA,NA,caipu/305003.jpg,1507
2641,390,610028,NA,NA,培根花菜,0,1.0,35.0,NA,2016-08-11 13:33:00,NA,NA,NA,0,NA,NA,caipu/304002.jpg,1507
2647,390,609951,NA,NA,炝炒大白菜,0,1.0,29.0,NA,2016-08-11 13:34:00,NA,NA,NA,0,NA,NA,caipu/303002.jpg,1507
2653,390,610012,NA,NA,香菇鹌鹑蛋,0,1.0,39.0,NA,2016-08-11 13:35:00,NA,NA,NA,0,NA,NA,caipu/302001.jpg,1507
2661,390,610048,NA,NA,拌土豆丝,0,1.0,25.0,NA,2016-08-11 13:36:00,NA,NA,NA,0,NA,NA,caipu/301002.jpg,1507
2668,390,610049,NA,NA,爆炒双丝,0,1.0,35.0,NA,2016-08-11 13:37:00,NA,NA,NA,0,NA,NA,caipu/301003.jpg,1507
2676,390,609957,NA,NA,"蒙古烤羊腿


",0,1.0,48.0,NA,2016-08-11 13:38:00,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1507
2681,390,610008,NA,NA,五色糯米饭(七色),0,1.0,35.0,NA,2016-08-11 13:39:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1507
3711,1115,609961,NA,NA,姜葱炒花蟹,0,1.0,45.0,NA,2016-08-11 17:05:00,NA,NA,NA,0,NA,NA,caipu/102001.jpg,1603
3713,1115,610063,NA,NA,蒜香辣花甲,0,1.0,45.0,NA,2016-08-11 17:05:00,NA,NA,NA,0,NA,NA,caipu/104002.jpg,1603
3710,1115,609968,NA,NA,油焖麻辣虾,0,1.0,65.0,NA,2016-08-11 17:05:00,NA,NA,NA,0,NA,NA,caipu/101003.jpg,1603
4088,1147,609965,NA,NA,葱姜炒蟹,0,1.0,109.0,NA,2016-08-11 17:05:00,NA,NA,NA,0,NA,NA,caipu/102005.jpg,1211
3712,1115,609941,NA,NA,清蒸海鱼,0,1.0,78.0,NA,2016-08-11 17:05:00,NA,NA,NA,0,NA,NA,caipu/103002.jpg,1603
3717,1115,610028,NA,NA,培根花菜,0,1.0,35.0,NA,2016-08-11 17:06:00,NA,NA,NA,0,NA,NA,caipu/304002.jpg,1603
3716,1115,609950,NA,NA,大蒜苋菜,0,1.0,30.0,NA,2016-08-11 17:06:00,NA,NA,NA,0,NA,NA,caipu/303001.jpg,1603
3715,1115,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-11 17:06:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1603
3714,1115,609931,NA,NA,焖猪手,0,1.0,58.0,NA,2016-08-11 17:06:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1603
3718,1115,609986,NA,NA,哈尔滨啤酒罐装,0,4.0,7.0,NA,2016-08-11 17:07:00,NA,NA,NA,0,NA,NA,caipu/403001.jpg,1603
4091,1147,609943,NA,NA,剁椒鱼头,0,1.0,55.0,NA,2016-08-11 17:07:00,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1211
3719,1115,609974,NA,NA,南瓜枸杞小饼干,0,1.0,19.0,NA,2016-08-11 17:07:00,NA,NA,NA,0,NA,NA,caipu/502004.jpg,1603
3721,1115,610056,NA,NA,纸杯蛋糕,0,1.0,8.0,NA,2016-08-11 17:08:00,NA,NA,NA,0,NA,NA,caipu/501005.jpg,1603
3720,1115,609971,NA,NA,大理石奶油蛋糕,0,1.0,13.0,NA,2016-08-11 17:08:00,NA,NA,NA,0,NA,NA,caipu/502001.jpg,1603
3723,1115,609935,NA,NA,山药养生粥,0,1.0,19.0,NA,2016-08-11 17:09:00,NA,NA,NA,0,NA,NA,caipu/602001.jpg,1603
3722,1115,609938,NA,NA,小米南瓜粥,0,2.0,13.0,NA,2016-08-11 17:09:00,NA,NA,NA,0,NA,NA,caipu/602004.jpg,1603
3724,1115,610011,NA,NA,白饭/大碗,0,1.0,10.0,NA,2016-08-11 17:10:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1603
4095,1147,610016,NA,NA,五彩藕苗,0,1.0,35.0,NA,2016-08-11 17:10:00,NA,NA,NA,0,NA,NA,caipu/302005.jpg,1211
3726,1115,609957,NA,NA,"蒙古烤羊腿


",0,1.0,48.0,NA,2016-08-11 17:11:00,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1603
4096,1147,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-11 17:11:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1211
3725,1115,609955,NA,NA,红酒炖羊肉,0,1.0,108.0,NA,2016-08-11 17:11:00,NA,NA,NA,0,NA,NA,caipu/202001.jpg,1603
4097,1147,610024,NA,NA,"红酒土豆烧鸭腿


",0,1.0,48.0,NA,2016-08-11 17:12:00,NA,NA,NA,0,NA,NA,caipu/204007.jpg,1211
3727,1115,610036,NA,NA,路易拉菲红酒干红,0,1.0,158.0,NA,2016-08-11 17:12:00,NA,NA,NA,0,NA,NA,caipu/402005.jpg,1603
3728,1115,609948,NA,NA,露露无糖杏仁露,0,2.0,7.0,NA,2016-08-11 17:13:00,NA,NA,NA,0,NA,NA,caipu/404004.jpg,1603
3729,1115,609949,NA,NA,意文柠檬汁 ,0,1.0,13.0,NA,2016-08-11 17:13:00,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1603
3730,1115,609945,NA,NA,农夫山泉NFC果汁100%橙汁,0,1.0,6.0,NA,2016-08-11 17:14:00,NA,NA,NA,0,NA,NA,caipu/404001.jpg,1603
4098,1147,609946,NA,NA,谷稻小庄 ,0,1.0,38.0,NA,2016-08-11 17:15:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1211
4099,1147,609975,NA,NA,一品香酥藕,0,1.0,10.0,NA,2016-08-11 17:16:00,NA,NA,NA,0,NA,NA,caipu/502005.jpg,1211
4101,1147,610061,NA,NA,牛肉鸡蛋肠粉,0,1.0,20.0,NA,2016-08-11 17:17:00,NA,NA,NA,0,NA,NA,caipu/604005.jpg,1211
4105,1147,610033,NA,NA,"张裕葡萄酒张裕赤霞珠干红


",0,1.0,32.0,NA,2016-08-11 17:17:00,NA,NA,NA,0,NA,NA,caipu/402002.jpg,1211
4100,1147,610008,NA,NA,五色糯米饭(七色),0,1.0,35.0,NA,2016-08-11 17:17:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1211
4111,1147,609930,NA,NA,豌豆薯仔猪骨汤,0,1.0,39.0,NA,2016-08-11 17:21:00,NA,NA,NA,0,NA,NA,caipu/203001.jpg,1211
6225,726,609930,NA,NA,豌豆薯仔猪骨汤,0,1.0,39.0,NA,2016-08-11 17:39:00,NA,NA,NA,0,NA,NA,caipu/203001.jpg,1145
6223,726,609968,NA,NA,油焖麻辣虾,0,1.0,65.0,NA,2016-08-11 17:39:00,NA,NA,NA,0,NA,NA,caipu/101003.jpg,1145
6227,726,609931,NA,NA,焖猪手,0,1.0,58.0,NA,2016-08-11 17:40:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1145
6234,726,609934,NA,NA,芹菜炒腰花,0,1.0,18.0,NA,2016-08-11 17:41:00,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1145
6231,726,609944,NA,NA,水煮鱼,0,1.0,65.0,NA,2016-08-11 17:41:00,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1145
6229,726,609942,NA,NA,辣炒鱿鱼,0,1.0,58.0,NA,2016-08-11 17:41:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1145
6233,726,610010,NA,NA,白饭/小碗,0,4.0,1.0,NA,2016-08-11 17:41:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1145
6232,726,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-11 17:41:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1145
6236,726,609950,NA,NA,大蒜苋菜,0,1.0,30.0,NA,2016-08-11 17:42:00,NA,NA,NA,0,NA,NA,caipu/303001.jpg,1145
4894,600,609943,NA,NA,剁椒鱼头,0,1.0,55.0,NA,2016-08-11 18:04:00,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1126
4896,600,609942,NA,NA,辣炒鱿鱼,0,1.0,58.0,NA,2016-08-11 18:05:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1126
4900,600,610029,NA,NA,黄花菜炒木耳,0,1.0,35.0,NA,2016-08-11 18:12:00,NA,NA,NA,0,NA,NA,caipu/304003.jpg,1126
4898,600,610023,NA,NA,啤酒鸭,0,1.0,48.0,NA,2016-08-11 18:12:00,NA,NA,NA,0,NA,NA,caipu/204006.jpg,1126
4901,600,609949,NA,NA,意文柠檬汁 ,0,1.0,13.0,NA,2016-08-11 18:12:00,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1126
4902,600,609937,NA,NA,冰糖红豆薏米粥,0,1.0,15.0,NA,2016-08-11 18:15:00,NA,NA,NA,0,NA,NA,caipu/602003.jpg,1126
4734,587,609991,NA,NA,"香烤牛排


",0,1.0,55.0,NA,2016-08-11 18:17:00,NA,NA,NA,0,NA,NA,caipu/201001.jpg,1095
4745,587,609956,NA,NA,孜然羊排,0,1.0,88.0,NA,2016-08-11 18:19:00,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1095
4748,587,610019,NA,NA,白斩鸡,0,1.0,88.0,NA,2016-08-11 18:19:00,NA,NA,NA,0,NA,NA,caipu/204002.jpg,1095
4751,587,610050,NA,NA,番茄甘蓝,0,1.0,33.0,NA,2016-08-11 18:20:00,NA,NA,NA,0,NA,NA,caipu/301004.jpg,1095
4757,587,609951,NA,NA,炝炒大白菜,0,1.0,29.0,NA,2016-08-11 18:21:00,NA,NA,NA,0,NA,NA,caipu/303002.jpg,1095
4754,587,610014,NA,NA,金玉良缘,0,1.0,30.0,NA,2016-08-11 18:21:00,NA,NA,NA,0,NA,NA,caipu/302003.jpg,1095
4759,587,610068,NA,NA,38度剑南春 ,0,1.0,80.0,NA,2016-08-11 18:22:00,NA,NA,NA,0,NA,NA,caipu/401001.jpg,1095
4768,587,610008,NA,NA,五色糯米饭(七色),0,1.0,35.0,NA,2016-08-11 18:23:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1095
3807,498,609938,NA,NA,小米南瓜粥,0,1.0,13.0,NA,2016-08-11 20:04:00,NA,NA,NA,0,NA,NA,caipu/602004.jpg,1596
3805,498,609963,NA,NA,盘蟹蒸蛋,0,1.0,55.0,NA,2016-08-11 20:04:00,NA,NA,NA,0,NA,NA,caipu/102003.jpg,1596
3810,498,609942,NA,NA,辣炒鱿鱼,0,1.0,58.0,NA,2016-08-11 20:05:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1596
3815,498,610014,NA,NA,金玉良缘,0,1.0,30.0,NA,2016-08-11 20:05:00,NA,NA,NA,0,NA,NA,caipu/302003.jpg,1596
3818,498,610058,NA,NA,超人气广式肠粉,0,1.0,18.0,NA,2016-08-11 20:11:00,NA,NA,NA,0,NA,NA,caipu/604002.jpg,1596
3819,498,610010,NA,NA,白饭/小碗,0,1.0,1.0,NA,2016-08-11 20:12:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1596
5752,680,609946,NA,NA,谷稻小庄 ,0,2.0,38.0,NA,2016-08-11 20:45:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1259
5751,680,609968,NA,NA,油焖麻辣虾,0,1.0,65.0,NA,2016-08-11 20:45:00,NA,NA,NA,0,NA,NA,caipu/101003.jpg,1259
5753,680,610017,NA,NA,酸辣藕丁,0,1.0,33.0,NA,2016-08-11 20:45:00,NA,NA,NA,0,NA,NA,caipu/302006.jpg,1259
5856,680,610066,NA,NA,辣炒田螺,0,1.0,35.0,NA,2016-08-11 20:47:00,NA,NA,NA,0,NA,NA,caipu/104005.jpg,1259
5858,680,610044,NA,NA,木须豌豆,0,1.0,32.0,NA,2016-08-11 20:48:00,NA,NA,NA,0,NA,NA,caipu/305003.jpg,1259
5857,680,610020,NA,NA,"泡椒凤爪


",0,1.0,58.0,NA,2016-08-11 20:48:00,NA,NA,NA,0,NA,NA,caipu/204003.jpg,1259
5859,680,610013,NA,NA,番茄炖秋葵,0,1.0,35.0,NA,2016-08-11 20:49:00,NA,NA,NA,0,NA,NA,caipu/302002.jpg,1259
5860,680,609974,NA,NA,南瓜枸杞小饼干,0,1.0,19.0,NA,2016-08-11 20:50:00,NA,NA,NA,0,NA,NA,caipu/502004.jpg,1259
5861,680,609975,NA,NA,一品香酥藕,0,1.0,10.0,NA,2016-08-11 20:51:00,NA,NA,NA,0,NA,NA,caipu/502005.jpg,1259
5862,680,610011,NA,NA,白饭/大碗,0,2.0,10.0,NA,2016-08-11 20:55:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1259
5863,680,609944,NA,NA,水煮鱼,0,1.0,65.0,NA,2016-08-11 20:56:00,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1259
5864,680,609961,NA,NA,姜葱炒花蟹,0,1.0,45.0,NA,2016-08-11 20:56:00,NA,NA,NA,0,NA,NA,caipu/102001.jpg,1259
5865,680,609994,NA,NA,"独家薄荷鲜虾牛肉卷


",0,1.0,45.0,NA,2016-08-11 20:56:00,NA,NA,NA,0,NA,NA,caipu/201004.jpg,1259
5866,680,610025,NA,NA,番茄蛋汤,0,1.0,25.0,NA,2016-08-11 20:57:00,NA,NA,NA,0,NA,NA,caipu/204008.jpg,1259
5867,680,610042,NA,NA,五彩豆,0,1.0,29.0,NA,2016-08-11 20:58:00,NA,NA,NA,0,NA,NA,caipu/305001.jpg,1259
4773,591,609970,NA,NA,麻辣小龙虾,0,1.0,99.0,NA,2016-08-11 21:21:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1178
4769,591,609966,NA,NA,芝士烩波士顿龙虾,0,1.0,175.0,NA,2016-08-11 21:21:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1178
4771,591,609962,NA,NA,倒立蒸梭子蟹,0,1.0,169.0,NA,2016-08-11 21:21:00,NA,NA,NA,0,NA,NA,caipu/102002.jpg,1178
4775,591,609935,NA,NA,山药养生粥,0,1.0,19.0,NA,2016-08-11 21:22:00,NA,NA,NA,0,NA,NA,caipu/602001.jpg,1178
4776,591,609934,NA,NA,芹菜炒腰花,0,1.0,18.0,NA,2016-08-11 21:22:00,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1178
4782,591,609981,NA,NA,桂圆枸杞鸽子汤,0,1.0,48.0,NA,2016-08-11 21:23:00,NA,NA,NA,0,NA,NA,caipu/205001.jpg,1178
4779,591,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-11 21:23:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1178
4783,591,609983,NA,NA,干锅田鸡,0,1.0,88.0,NA,2016-08-11 21:25:00,NA,NA,NA,0,NA,NA,caipu/205003.jpg,1178
3913,1132,609967,NA,NA,香酥两吃大虾,0,1.0,89.0,NA,2016-08-11 21:42:00,NA,NA,NA,0,NA,NA,caipu/101002.jpg,1219
3920,1132,609943,NA,NA,剁椒鱼头,0,1.0,55.0,NA,2016-08-11 21:44:00,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1219
3921,1132,610062,NA,NA,蒜蓉生蚝,0,1.0,49.0,NA,2016-08-11 21:45:00,NA,NA,NA,0,NA,NA,caipu/104001.jpg,1219
3922,1132,610063,NA,NA,蒜香辣花甲,0,1.0,45.0,NA,2016-08-11 21:46:00,NA,NA,NA,0,NA,NA,caipu/104002.jpg,1219
3927,1132,609982,NA,NA,"五香酱驴肉


",0,1.0,52.0,NA,2016-08-11 21:47:00,NA,NA,NA,0,NA,NA,caipu/205002.jpg,1219
3926,1132,609977,NA,NA,快炒黄鳝,0,1.0,50.0,NA,2016-08-11 21:47:00,NA,NA,NA,0,NA,NA,caipu/106002.jpg,1219
3925,1132,610066,NA,NA,辣炒田螺,0,1.0,35.0,NA,2016-08-11 21:47:00,NA,NA,NA,0,NA,NA,caipu/104005.jpg,1219
3929,1132,609983,NA,NA,干锅田鸡,0,1.0,88.0,NA,2016-08-11 21:49:00,NA,NA,NA,0,NA,NA,caipu/205003.jpg,1219
3930,1132,609984,NA,NA,重庆特色油烧兔,0,1.0,69.0,NA,2016-08-11 21:50:00,NA,NA,NA,0,NA,NA,caipu/205004.jpg,1219
3932,1132,610043,NA,NA,肉丁茄子,0,1.0,39.0,NA,2016-08-11 21:51:00,NA,NA,NA,0,NA,NA,caipu/305002.jpg,1219
3933,1132,610030,NA,NA,番茄有机花菜,0,1.0,32.0,NA,2016-08-11 21:51:00,NA,NA,NA,0,NA,NA,caipu/304004.jpg,1219
3941,1132,610044,NA,NA,木须豌豆,0,1.0,32.0,NA,2016-08-11 21:51:00,NA,NA,NA,0,NA,NA,caipu/305003.jpg,1219
3949,1132,609936,NA,NA,皮蛋瘦肉粥,0,2.0,16.0,NA,2016-08-11 21:52:00,NA,NA,NA,0,NA,NA,caipu/602002.jpg,1219
